,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
21743,MQXFdfDb1UjrZngnjslmhA,Outback Steakhouse,8250 Macedonia Commons Blvd,Macedonia,OH,44056,41.312926,-81.5161822,2.5,81,1,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'HappyHour': 'True', 'Alcohol': ""'full_bar'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Steakhouses, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}"
21755,9ismhhkIPREHOo8tJi0ETA,Ruth's Chris Steak House,2137 Deming Way,Middleton,WI,53562,43.0974604,-89.5229994,3.5,118,1,"{'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'RestaurantsPriceRange2': '3', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Restaurants, Steakhouses, Seafood, Lounges, Bars, Nightlife","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}"
21784,qb8TiKsNTUqq4P-u6zQLDg,Atria's Restaurant,4059 Washington Rd,McMurray,PA,15317,40.265839,-80.1280336,3.5,70,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Caters': 'False', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Steakhouses, Sandwiches, Restaurants, Burgers, Food, Seafood, American (New)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
21925,CgsUUVwL8EBqcHFxrtkFtA,Quaker Steak & Lube,7834 Reynolds Rd,Mentor,OH,44060,41.6577255335,-81.3782529441,3.0,75,1,"{'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True'}","American (Traditional), Restaurants, Chicken Wings, Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
21975,JMahS85NWAXQuyGLx3UlQQ,Inn Place Restaurant,7958 Steubenville Pike,Imperial,PA,15126,40.4414503,-80.2338809,3.5,7,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '4', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Pubs, Steakhouses, Nightlife, Bars, Restaurants",
21997,CySpYWrovIOGh7hdz9ahOQ,Dragonfly Lounge,1865 W 25th St,Cleveland,OH,44113,41.4859322,-81.704615,4.0,28,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'HappyHour': 'True'}","Lounges, Steakhouses, Restaurants, Sushi Bars, Nightlife, Bars","{'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}"
22054,jzr6jW5cQ0jpPhEo4kGMBw,LongHorn Steakhouse,418 S Gammon Rd,Madison,WI,53719,43.0594110063,-89.5035026245,3.5,86,1,"{'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Steakhouses, Restaurants, Barbeque, American (Traditional)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
22068,k1FNfGvknWVC_GzirQThmA,Outback Steakhouse,7785 Plaza Blvd,Mentor,OH,44060,41.6581921,-81.3644696,2.5,81,1,"{'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
22322,UXRaY-AuZC9nguDXlcLvcg,Johnny's Italian Steakhouse,1220 South Grand Ave,Sun Prairie,WI,53590,43.164562,-89.269755,2.5,58,1,"{'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'OutdoorSeating': 'True'}","Steakhouses, Restaurants, Italian, Seafood","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
22351,iSOaf_-deg1nIlCm3cuzvg,Capitol ChopHouse,9 E Wilson,Madison,WI,53703,43.072890586,-89.3805208454,3.5,73,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'dressy'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': True}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'True', 'CoatCheck': 'True'}","Venues & Event Spaces, American (Traditional), Event Planning & Services, Party & Event Planning, Seafood, Steakhouses, Restaurants","{'Monday': '6:30-11:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '10:0-14:0'}"
22409,Wj-73Uu3U79CGK_H_kyAsg,Quaker Steak & Lube,"1000 Airport Blvd, concourse A",Pittsburgh,PA,15231,40.4973775273,-80.2437835566,3.0,36,0,"{'WiFi': ""'free'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Steakhouses, Restaurants, Burgers, American (Traditional), Chicken Wings, Breakfast & Brunch","{'Monday': '4:30-19:30', 'Tuesday': '4:30-19:30', 'Wednesday': '4:30-19:30', 'Thursday': '4:30-19:30', 'Friday': '4:30-19:30', 'Saturday': '4:30-19:0', 'Sunday': '4:30-19:30'}"
22468,MdR6htOIm-LF051qUCKmGg,Pittsburgh Chop House,5305 Campbells Run Rd,Pittsburgh,PA,15205,40.4421231,-80.1570374,3.0,4,0,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Steakhouses",
22515,lrL8WPWBesBm2cfUoLvwJA,LongHorn Steakhouse,443 Howe Ave,Cuyahoga Falls,OH,44221,41.1195369,-81.4784828,3.5,46,1,"{'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True'}","Barbeque, Steakhouses, Restaurants, American (Traditional)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
22524,gv47gtyCkw_8OyexHrqdDA,Rare Steakhouse,14 W Mifflin St,Madison,WI,53703,43.0752825,-89.3861265,4.0,267,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'Caters': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '4', 'RestaurantsAttire': ""'dressy'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'HappyHour': 'True'}","Restaurants, Steakhouses, Seafood, American (Traditional)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}"
22777,f64hS5UYq102ApvdYUf9nA,Applebee's Grill + Bar,1540 West River Rd N,Elyria,OH,44035,41.395622,-82.107428,3.0,18,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'CoatCheck': 'False', 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'Caters': 'False', 'DriveThru': 'False'}","American (New), Sports Bars, Chicken Wings, Bars, Restaurants, Nightlife, American (Traditional), Burgers, Fast Food, Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
22853,g0APw_zhwwHoLjSlHEsTzw,Applebee's Grill + Bar,6871 Pearl Rd,Middleburg Heights,OH,44130,41.378349,-81.789168,2.5,26,1,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'Alcohol': ""'full_bar'"", 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'CoatCheck': 'False', 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Sports Bars, Bars, Steakhouses, American (Traditional), Nightlife, Burgers, Fast Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
22999,ihTl21FfAYXzGoM-Gu8U3A,Shuhei,23360 Chagrin Blvd,Beachwood,OH,44122,41.4640061,-81.5141728,4.0,178,1,"{'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Steakhouses, Restaurants, Japanese, Sushi Bars","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:0'}"
23065,nXr2CBXYxdXYm-tWn91KCg,Quaker Steak & Lube,115 Federal St,Pittsburgh,PA,15212,40.447148,-80.006405,3.5,7,1,"{'Alcohol': ""u'none'"", 'GoodForKids': 'None', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'very_loud'"", 'Ambience': 'None', 'BikeParking': 'None', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Caters': 'False'}","Fast Food, Steakhouses, Restaurants, Chicken Wings, American (Traditional)",
23118,l_kfIryIyF_hcQsVxtmGMA,The Black Iron Grille,7291 State Rte 43,Kent,OH,44240,41.1895032168,-81.3471599099,3.5,78,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Steakhouses, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-21:0'}"
